date,time,open,high,low,close,volume,Accumulated sales volume,Accumulated number of contract
20230622,1257,14660,14670,14660,14670,72,66857,36232
20230622,1256,14660,14670,14660,14670,170,66817,36200
20230622,1255,14660,14660,14660,14660,2,66817,36030
20230622,1253,14660,14660,14650,14650,545,66817,36028
20230622,1252,14660,14660,14660,14660,129,66313,35987
20230622,1251,14670,14670,14660,14660,66,66289,35882
20230622,1250,14670,14670,14670,14670,142,66254,35851
20230622,1249,14670,14670,14670,14670,19,66254,35709
20230622,1248,14680,14680,14670,14670,208,66249,35695
20230622,1247,14680,14680,14680,14680,32,66178,35558
20230622,1246,14670,14680,14670,14680,15,66174,35530
20230622,1245,14680,14680,14670,14680,33,66173,35516
20230622,1244,14680,14690,14680,14680,8,66164,35492
20230622,1243,14650,14670,14650,14670,393,66162,35486
20230622,1242,14650,14650,14650,14650,118,66162,35093
20230622,1241,14650,14650,14640,14640,265,66161,34976
20230622,1240,14650,14660,14650,14660,53,65896,34976
20230622,1239,14650,14650,14650,14650,50,65890,34929
20230622,1238,14650,14650,14650,14650,67,65840,34929
20230622,1237,14650,14650,14650,14650,140,65773,34929
20230622,1236,14650,14650,14650,14650,195,65749,34813
20230622,1235,14650,14650,14650,14650,2,65749,34618
20230622,1234,14640,14640,14640,14640,72,65749,34616
20230622,1233,14640,14640,14640,14640,618,65677,34616
20230622,1232,14640,14650,14640,14640,112,65059,34616
20230622,1231,14650,14650,14650,14650,74,64947,34616
20230622,1230,14660,14660,14650,14650,99,64883,34606
20230622,1229,14670,14670,14650,14650,577,64790,34600
20230622,1227,14660,14670,14660,14670,81,64261,34552
20230622,1226,14670,14670,14670,14670,6,64185,34547
20230622,1225,14670,14670,14670,14670,33,64185,34541
20230622,1224,14670,14670,14660,14670,101,64185,34508
20230622,1223,14670,14670,14670,14670,50,64185,34407
20230622,1222,14660,14670,14630,14650,1161,64185,34357
20230622,1221,14660,14660,14660,14660,155,63083,34298
20230622,1220,14660,14660,14660,14660,65,63048,34178
20230622,1219,14670,14670,14660,14660,686,63003,34158
20230622,1218,14660,14670,14660,14670,101,62324,34151
20230622,1217,14680,14690,14650,14650,1664,62323,34051
20230622,1216,14700,14700,14680,14680,955,60661,34049
20230622,1215,14700,14700,14700,14700,12,59706,34049
20230622,1214,14700,14700,14690,14700,209,59694,34049
20230622,1213,14710,14710,14700,14700,110,59562,33972
20230622,1212,14700,14700,14700,14700,19,59488,33936
20230622,1211,14700,14700,14690,14690,50,59469,33936
20230622,1210,14720,14720,14690,14690,1163,59423,33932
20230622,1209,14720,14740,14720,14740,87,58260,33932
20230622,1208,14750,14750,14750,14750,10,58206,33899
20230622,1207,14750,14750,14750,14750,11,58206,33889
20230622,1206,14700,14700,14700,14700,54,58206,33878
20230622,1205,14710,14710,14710,14710,242,58152,33878
20230622,1204,14690,14710,14690,14710,418,58055,33733
20230622,1203,14690,14700,14690,14700,92,57983,33387
20230622,1202,14700,14700,14690,14700,120,57943,33335
20230622,1201,14690,14700,14680,14700,140,57903,33255
20230622,1200,14680,14690,14680,14690,263,57902,33116
20230622,1159,14740,14740,14680,14680,3596,57670,33085
20230622,1158,14740,14760,14740,14760,21,54076,33083
20230622,1157,14740,14740,14730,14740,106,54067,33071
20230622,1155,14780,14780,14770,14770,11,53965,33067
20230622,1154,14740,14740,14740,14740,80,53958,33063
20230622,1153,14790,14800,14750,14750,36,53878,33063
20230622,1152,14750,14800,14750,14800,8,53854,33051
20230622,1151,14740,14750,14740,14750,21,53854,33043
20230622,1150,14750,14750,14740,14740,92,53844,33032
20230622,1149,14740,14800,14740,14740,328,53752,33032
20230622,1148,14730,14730,14720,14730,78,53536,32920
20230622,1147,14740,14740,14720,14730,122,53509,32869
20230622,1146,14740,14740,14740,14740,25,53424,32832
20230622,1145,14720,14740,14720,14740,118,53424,32807
20230622,1144,14710,14710,14710,14710,226,53424,32689
20230622,1143,14720,14720,14700,14700,2073,53397,32490
20230622,1142,14740,14750,14710,14710,733,51398,32416
20230622,1141,14770,14770,14740,14750,7064,50705,32376
20230622,1140,14780,14780,14770,14770,412,43645,32372
20230622,1139,14790,14790,14780,14780,1460,43233,32372
20230622,1138,14800,14800,14790,14790,50,41773,32372
20230622,1137,14800,14800,14790,14800,228,41772,32323
20230622,1136,14810,14810,14800,14800,1037,41638,32229
20230622,1135,14820,14820,14820,14820,1,40601,32229
20230622,1134,14820,14820,14820,14820,9,40601,32228
20230622,1133,14820,14820,14800,14800,1000,40601,32219
20230622,1131,14810,14810,14810,14810,11,39601,32219
20230622,1130,14810,14810,14810,14810,131,39601,32208
20230622,1129,14810,14820,14810,14820,25,39525,32153
20230622,1128,14810,14810,14810,14810,70,39505,32148
20230622,1127,14810,14810,14810,14810,60,39485,32098
20230622,1126,14820,14820,14800,14800,1000,39475,32048
20230622,1125,14830,14830,14820,14820,101,38475,32048
20230622,1124,14830,14830,14820,14830,29,38390,32032
20230622,1123,14830,14830,14820,14830,143,38370,32023
20230622,1121,14830,14830,14830,14830,171,38248,32002
20230622,1120,14830,14830,14830,14830,67,38118,31961
20230622,1119,14840,14840,14830,14840,66,38090,31922
20230622,1117,14840,14840,14840,14840,20,38040,31906
20230622,1116,14820,14820,14820,14820,71,38040,31886
20230622,1115,14820,14820,14820,14820,11,38040,31815
20230622,1114,14810,14810,14810,14810,90,38040,31804
20230622,1113,14810,14810,14800,14810,135,38040,31714
20230622,1112,14810,14810,14810,14810,111,38019,31600
20230622,1111,14810,14810,14810,14810,396,37919,31589
20230622,1110,14830,14830,14820,14820,93,37591,31521
20230622,1109,14840,14840,14840,14840,10,37511,31508
20230622,1108,14850,14850,14840,14840,53,37511,31498
20230622,1107,14820,14820,14810,14820,125,37468,31488
20230622,1106,14810,14820,14810,14820,203,37433,31398
20230622,1104,14810,14810,14800,14800,163,37230,31398
20230622,1103,14870,14870,14800,14800,5378,37067,31398
20230622,1102,14870,14870,14860,14860,25,31694,31393
20230622,1101,14860,14860,14860,14860,25,31693,31369
20230622,1100,14870,14870,14860,14860,59,31692,31345
20230622,1059,14880,14880,14880,14880,24,31659,31319
20230622,1058,14890,14890,14880,14880,9,31638,31316
20230622,1057,14900,14900,14890,14890,26,31629,31316
