,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,012450.KS,064350.KS,012450.KS,064350.KS,012450.KS,064350.KS,012450.KS,064350.KS,012450.KS,064350.KS,012450.KS,064350.KS
Date,,,,,,,,,,,,
2023-02-16,87700.0,25700.0,87700.0,25700.0,88900.0,25900.0,86100.0,25500.0,87000.0,25500.0,5922,14690
2023-02-17,88200.0,25700.0,88200.0,25700.0,89100.0,25900.0,85100.0,25300.0,86700.0,25450.0,2720,13890
2023-02-20,87400.0,25800.0,87400.0,25800.0,89800.0,26150.0,86400.0,25600.0,88500.0,25950.0,3759,24414
2023-02-21,87800.0,25900.0,87800.0,25900.0,88500.0,26100.0,86500.0,25750.0,87100.0,25800.0,4038,13295
2023-02-22,86600.0,25400.0,86600.0,25400.0,91300.0,25750.0,86100.0,25400.0,87100.0,25450.0,4324,420882
2023-02-23,89000.0,25600.0,89000.0,25600.0,89400.0,26600.0,86200.0,25600.0,87000.0,26550.0,4289,60551
2023-02-24,92200.0,25750.0,92200.0,25750.0,92500.0,26050.0,88800.0,25450.0,89000.0,25700.0,13752,26045
2023-02-27,89000.0,25150.0,89000.0,25150.0,93000.0,25800.0,87100.0,24800.0,93000.0,25750.0,1224091,1400976
2023-02-28,90000.0,24950.0,90000.0,24950.0,91900.0,25350.0,88500.0,24800.0,89400.0,25000.0,693508,1347212
2023-03-02,90900.0,25050.0,90900.0,25050.0,91500.0,25450.0,88300.0,25000.0,90400.0,25150.0,581801,1006093
2023-03-03,93700.0,25100.0,93700.0,25100.0,93900.0,25450.0,90700.0,25050.0,91200.0,25250.0,736845,906155
2023-03-06,96400.0,25400.0,96400.0,25400.0,97900.0,25850.0,94100.0,25300.0,94200.0,25400.0,727745,1519361
2023-03-07,97300.0,25300.0,97300.0,25300.0,98100.0,25450.0,95900.0,25100.0,96400.0,25400.0,484358,1098277
2023-03-08,96300.0,24900.0,96300.0,24900.0,98500.0,25100.0,95600.0,24750.0,96100.0,25050.0,475960,1177924
2023-03-09,97200.0,25400.0,97200.0,25400.0,97600.0,25600.0,95200.0,24800.0,96600.0,24900.0,478336,1980615
2023-03-10,95600.0,24600.0,95600.0,24600.0,97800.0,25100.0,94700.0,24450.0,96400.0,25000.0,443432,1391139
2023-03-13,95600.0,24550.0,95600.0,24550.0,95900.0,24600.0,91700.0,23700.0,94600.0,24050.0,609113,1603186
2023-03-14,95000.0,24050.0,95000.0,24050.0,97600.0,24800.0,94200.0,23950.0,96000.0,24550.0,602698,1203733
2023-03-15,99300.0,25250.0,99300.0,25250.0,100000.0,25300.0,95800.0,24300.0,96700.0,24300.0,741996,1713387
2023-03-16,95800.0,25600.0,95800.0,25600.0,99700.0,25700.0,94000.0,24750.0,99300.0,24850.0,795177,1323289
2023-03-17,95100.0,25550.0,95100.0,25550.0,99100.0,25800.0,94400.0,25400.0,96600.0,25750.0,828993,1366299
2023-03-20,95700.0,25800.0,95700.0,25800.0,98400.0,26000.0,94600.0,25400.0,94700.0,25450.0,540229,1434881
2023-03-21,97400.0,25850.0,97400.0,25850.0,98000.0,26200.0,96400.0,25750.0,96800.0,26050.0,493406,1209986
2023-03-22,90900.0,24950.0,90900.0,24950.0,97900.0,26150.0,88800.0,24750.0,97900.0,26150.0,2152452,1968830
2023-03-23,92100.0,25000.0,92100.0,25000.0,93300.0,25400.0,90000.0,24700.0,90900.0,24700.0,875835,1182858
2023-03-24,91700.0,25000.0,91700.0,25000.0,93100.0,25200.0,90500.0,24800.0,92500.0,25150.0,630188,682772
2023-03-27,92900.0,25100.0,92900.0,25100.0,93500.0,25200.0,91100.0,24500.0,91800.0,25150.0,590882,819981
2023-03-28,95300.0,25700.0,95300.0,25700.0,96700.0,25900.0,92500.0,25000.0,92500.0,25050.0,694025,1638532
2023-03-29,94800.0,25550.0,94800.0,25550.0,95700.0,25800.0,93300.0,25400.0,95600.0,25800.0,385700,829288
2023-03-30,96600.0,25750.0,96600.0,25750.0,97600.0,25900.0,94600.0,25400.0,95200.0,25600.0,622123,1121382
2023-03-31,99200.0,25800.0,99200.0,25800.0,100000.0,25950.0,96200.0,25650.0,96300.0,25850.0,743242,1081721
2023-04-03,102600.0,26350.0,102600.0,26350.0,103700.0,26800.0,99800.0,26000.0,99900.0,26100.0,647755,2733446
2023-04-04,107500.0,26450.0,107500.0,26450.0,110000.0,26800.0,103900.0,26300.0,104000.0,26600.0,1031591,1576414
2023-04-05,112000.0,27400.0,112000.0,27400.0,114900.0,27700.0,108000.0,26500.0,108700.0,26600.0,1327487,4278245
2023-04-06,113200.0,26750.0,113200.0,26750.0,114000.0,27700.0,110900.0,26650.0,113000.0,27650.0,633948,1907496
2023-04-07,110900.0,26550.0,110900.0,26550.0,112700.0,26850.0,108900.0,26250.0,112700.0,26850.0,630559,1091069
2023-04-10,117300.0,26300.0,117300.0,26300.0,118800.0,26750.0,109700.0,25950.0,111200.0,26550.0,925624,1425658
2023-04-11,112500.0,26200.0,112500.0,26200.0,120100.0,26650.0,110100.0,25850.0,119600.0,26200.0,1247293,1303642
2023-04-12,112600.0,26850.0,112600.0,26850.0,116600.0,27000.0,111500.0,26250.0,112500.0,26300.0,780334,1847716
2023-04-13,111800.0,27200.0,111800.0,27200.0,112900.0,27200.0,109700.0,26500.0,112600.0,26800.0,724967,1257286
2023-04-14,107800.0,27250.0,107800.0,27250.0,112200.0,27450.0,106500.0,27050.0,111800.0,27400.0,1054600,1452864
2023-04-17,110300.0,28150.0,110300.0,28150.0,111200.0,28300.0,108500.0,27600.0,108600.0,27650.0,655707,3024458
2023-04-18,108900.0,28350.0,108900.0,28350.0,110800.0,28400.0,107300.0,27700.0,110300.0,28200.0,569886,2027383
2023-04-19,108300.0,28400.0,108300.0,28400.0,110600.0,28550.0,107000.0,28150.0,109500.0,28300.0,546569,1445169
2023-04-20,107700.0,31700.0,107700.0,31700.0,112200.0,33150.0,107000.0,28500.0,109100.0,28600.0,1056030,30787700
2023-04-21,106500.0,33200.0,106500.0,33200.0,108500.0,34000.0,103600.0,31150.0,108400.0,32050.0,626358,23819442
2023-04-24,106300.0,35150.0,106300.0,35150.0,113700.0,36350.0,105400.0,33350.0,107900.0,33550.0,1725336,18168255
2023-04-25,110500.0,36400.0,110500.0,36400.0,113000.0,37800.0,105700.0,34900.0,107600.0,35800.0,1780880,18242874
2023-04-26,107900.0,34400.0,107900.0,34400.0,111200.0,36050.0,101600.0,33050.0,111200.0,35600.0,1505333,10007075
2023-04-27,111000.0,34750.0,111000.0,34750.0,114500.0,35000.0,102600.0,33400.0,105400.0,33900.0,1995126,5736710
2023-04-28,102700.0,32900.0,102700.0,32900.0,114000.0,34350.0,101400.0,32400.0,112000.0,34100.0,1931998,6291237
2023-05-02,107600.0,33950.0,107600.0,33950.0,109000.0,34400.0,101400.0,32600.0,102000.0,32950.0,1168016,4009441
2023-05-03,106900.0,34650.0,106900.0,34650.0,111300.0,35700.0,106400.0,33850.0,107300.0,34000.0,734506,4152079
2023-05-04,105100.0,33550.0,105100.0,33550.0,107900.0,35550.0,103300.0,33400.0,106100.0,34700.0,578503,3664963
2023-05-08,105000.0,34200.0,105000.0,34200.0,107400.0,35250.0,104200.0,34050.0,107000.0,34150.0,441171,2575448
2023-05-09,102000.0,33700.0,102000.0,33700.0,105800.0,34900.0,101600.0,33450.0,105800.0,34600.0,585009,1759609
2023-05-10,103100.0,33600.0,103100.0,33600.0,105000.0,34850.0,102600.0,33450.0,103600.0,33950.0,431547,1971674
2023-05-11,106500.0,34050.0,106500.0,34050.0,107100.0,34450.0,102500.0,33700.0,103700.0,34000.0,826180,1580843
2023-05-12,103000.0,32900.0,103000.0,32900.0,108100.0,34100.0,101700.0,32550.0,107100.0,34050.0,895265,2010699
2023-05-15,103600.0,32750.0,103600.0,32750.0,104100.0,33300.0,101500.0,32400.0,103000.0,32900.0,386000,1433968
2023-05-16,103500.0,32950.0,103500.0,32950.0,104300.0,33250.0,102400.0,32600.0,103600.0,32950.0,345873,1161286
2023-05-17,104100.0,31150.0,104100.0,31150.0,104400.0,32850.0,101000.0,31100.0,101000.0,32650.0,514464,3151455
2023-05-18,103900.0,31150.0,103900.0,31150.0,106500.0,31400.0,103300.0,30850.0,104700.0,31250.0,532144,1519918
2023-05-19,106900.0,31400.0,106900.0,31400.0,107000.0,31600.0,104000.0,31050.0,104200.0,31400.0,648131,1230484
2023-05-22,111000.0,32050.0,111000.0,32050.0,112800.0,32350.0,108600.0,31400.0,108800.0,31750.0,997093,1744205
2023-05-23,110900.0,31650.0,110900.0,31650.0,112300.0,32150.0,108000.0,31400.0,112200.0,32150.0,624682,1026579
2023-05-24,110700.0,31550.0,110700.0,31550.0,112000.0,31800.0,109000.0,31150.0,111200.0,31550.0,534248,1066698
2023-05-25,108000.0,31550.0,108000.0,31550.0,110400.0,32100.0,107400.0,31350.0,109500.0,31950.0,494665,1094322
2023-05-26,106500.0,31250.0,106500.0,31250.0,110900.0,32050.0,105600.0,30900.0,109800.0,31700.0,656878,1099121
2023-05-30,105600.0,31250.0,105600.0,31250.0,109000.0,31550.0,105000.0,30550.0,107900.0,31500.0,610126,1201606
2023-05-31,106100.0,30950.0,106100.0,30950.0,107800.0,31500.0,104100.0,30950.0,105600.0,31300.0,3792605,743775
2023-06-01,108000.0,30900.0,108000.0,30900.0,110800.0,31800.0,106200.0,30850.0,106200.0,31200.0,738235,1131634
2023-06-02,110800.0,31900.0,110800.0,31900.0,111200.0,32000.0,108000.0,31000.0,108800.0,31100.0,648474,1603712
2023-06-05,109200.0,31100.0,109200.0,31100.0,112400.0,32150.0,108700.0,31000.0,111200.0,32100.0,373732,1548950
2023-06-07,107800.0,31250.0,107800.0,31250.0,110900.0,31450.0,107700.0,31050.0,109600.0,31250.0,515477,805851
2023-06-08,108200.0,31350.0,108200.0,31350.0,109400.0,31650.0,107300.0,31100.0,108300.0,31400.0,461623,1045037
2023-06-09,107100.0,31150.0,107100.0,31150.0,108300.0,31350.0,107000.0,30950.0,108200.0,31350.0,421216,831869
2023-06-12,108200.0,32150.0,108200.0,32150.0,110400.0,32750.0,107600.0,31450.0,108000.0,31450.0,637582,2937927
2023-06-13,110000.0,31250.0,110000.0,31250.0,110400.0,32250.0,105700.0,31250.0,108700.0,32200.0,864825,2051679
2023-06-14,110700.0,32600.0,110700.0,32600.0,111800.0,33300.0,109400.0,31250.0,110000.0,31500.0,557807,4933659
2023-06-15,111400.0,32600.0,111400.0,32600.0,113800.0,33050.0,109200.0,31950.0,110300.0,32600.0,723700,2149231
2023-06-16,116800.0,33800.0,116800.0,33800.0,118000.0,33900.0,112200.0,32900.0,112300.0,33050.0,1152941,3084186
2023-06-19,137300.0,37500.0,137300.0,37500.0,138800.0,37600.0,118200.0,33700.0,118300.0,33850.0,3449870,11119907
2023-06-20,142500.0,39350.0,142500.0,39350.0,144200.0,39800.0,135800.0,36800.0,137300.0,37900.0,2163105,11328030
2023-06-21,138800.0,38500.0,138800.0,38500.0,147400.0,40250.0,137900.0,38250.0,143900.0,38950.0,1579729,7294249
2023-06-22,137700.0,38400.0,137700.0,38400.0,142000.0,38950.0,135400.0,38050.0,139500.0,38500.0,952635,3258900
