text,sentiment
4210,매우 포근하고,2
4211,매우 푸근하게,2
4212,매우 필요하고,2
4213,매우 허전하고,-2
4214,매우 허전하다,-2
4215,매우 허전한,-2
4216,매우 화려하고,2
4217,매우 후련하다,2
4218,매우 후련한,2
4219,매우 훌륭하게,2
4220,매우 훌륭한,1
4221,매우 훤하고,2
4222,매우 흉하게,-2
4223,매우 흐리멍덩하다,-2
4224,매우 흐리멍덩한,-2
4225,매우 흐뭇하고,2
4226,매우 흥이,2
4227,매우 힘들게,-2
4228,매우 힘없이,-2
4229,매질을,-2
4230,매질을 하고,-2
4231,매질을 하다,-2
4232,맥박이 미약한,-1
4233,맥박이 약하고,-1
4234,맥없게,-2
4235,맥없는,-2
4236,맥없이,-2
4237,맥없이 느리게,-2
4238,맥없이 주저앉거나,-2
4239,맥없이 폭,-2
4240,맥이 빠져,-2
4241,맥이 풀려,-2
4242,맥이 풀리거나,-2
4243,맥이 풀리다,-2
4244,맥이 풀림,-2
4245,맵시 있고,2
4246,맵시가 있게,2
4247,맵시가 있는,2
4248,맵시가 있다,2
4249,맵짜게,-1
4250,맵짜게 쏘아붙이는,-1
4251,맵짜다,-1
4252,맹세하다,1
4253,맺힌 노여움,-2
4254,머리가,0
4255,머리가 둔한 사람을,-1
4256,머리가 몹시 어지러워,-2
4257,머리가 몹시 울리고,-2
4258,머리가 세다,-1
4259,머리가 아픈,-2
4260,머리가 어지러워서,-1
4261,머리가 어지럽고,-1
4262,머뭇거리거나,-1
4263,머뭇거리게,-1
4264,머뭇거리게 되다,-1
4265,머뭇거리는,-1
4266,머뭇거리는 결점,-1
4267,머뭇거리는 모양,-1
4268,머뭇거리다,-1
4269,머뭇거리며,-1
4270,머뭇대다,-1
4271,머뭇머뭇하거나,-1
4272,머뭇머뭇하는,-1
4273,머뭇머뭇하는 모양,-1
4274,머뭇하다,-1
4275,머저리,-2
4276,먹기 싫은,-2
4277,먹을 수 없게,-1
4278,먹음새가 좋아서,1
4279,먹지 못하는,-1
4280,먹튀,-1
4281,먼지,-1
4282,먼지 따위가,-1
4283,멀건,-1
4284,멀건 모양,-1
4285,멀겋게,-1
4286,멀겋다,-1
4287,멀끔하게,2
4288,멀끔하게 번듯이,2
4289,멀끔하다,2
4290,멀끔한,2
4291,멀끔한 모양,2
4292,멀끔히,2
4293,멀끔히 가다듬어,2
4294,멀리하다,-1
4295,멀리함,-1
4296,멀쑥하게,1
4297,멀쑥하다,1
4298,멀쑥한,1
4299,멀쑥한 모양,1
4300,멀어진 듯한,-1
4301,멀쩡하다,1
4302,멈칫하거나,-1
4303,멋,2
4304,멋들어지게,2
4305,멋들어지게 부드럽고,1
4306,멋스러운,2
