,날짜,시가,고가,저가,종가,거래량,거래대금,수정구분,수정비율,수정주가반영항목,수정비율반영거래대금,종가등락구분
5316,20031216,451000,458000,449000,454000,490590,221429,0,0.00,0,0,5
5317,20031217,455000,456500,442000,442500,776460,339418,0,0.00,0,0,5
5318,20031218,442500,444000,437500,442500,782612,345763,0,0.00,0,0,3
5319,20031219,445500,452000,443500,448500,470633,187611,0,0.00,0,0,2
5320,20031222,441000,448000,441000,442000,445253,195214,0,0.00,0,0,5
5321,20031223,444000,446500,442000,442000,452067,199884,0,0.00,0,0,3
5322,20031224,445000,446500,435500,439000,586749,258961,0,0.00,0,0,5
5323,20031226,439000,442000,439000,441500,439136,193255,0,0.00,0,0,2
5324,20031229,440000,442500,438000,440000,368876,161454,0,0.00,0,0,5
5325,20031230,448000,454000,445000,451000,448634,201610,0,0.00,0,0,2
5326,20040102,451000,453000,446500,449000,378898,170046,10000000,0.00,0,0,5
5327,20040105,449000,457500,447500,457500,447718,203557,10000000,0.00,0,0,2
5328,20040106,467000,467000,458500,460000,448150,205573,10000000,0.00,0,0,2
5329,20040107,463500,469000,462000,465000,399440,186025,10000000,0.00,0,0,2
5330,20040108,471000,477500,468500,469000,750498,354138,10000000,0.00,0,0,2
5331,20040109,480000,512000,478000,508000,1469628,727403,10000000,0.00,0,0,2
5332,20040112,505000,510000,498000,505000,679915,342671,10000000,0.00,0,0,5
5333,20040113,508000,509000,500000,503000,440843,221997,10000000,0.00,0,0,5
5334,20040114,491000,499500,491000,494500,574867,281659,10000000,0.00,0,0,5
5335,20040115,495000,500000,490500,496500,632553,312120,10000000,0.00,0,0,2
5336,20040116,501000,507000,500000,506000,554950,279160,10000000,0.00,0,0,2
5337,20040119,509000,524000,507000,521000,538967,279025,10000000,0.00,0,0,2
5338,20040120,521000,530000,515000,526000,403077,206708,10000000,0.00,0,0,2
5339,20040126,542000,555000,535000,545000,1475796,704371,10000000,0.00,0,0,2
5340,20040127,554000,554000,530000,535000,696294,376340,10000000,0.00,0,0,5
5341,20040128,538000,548000,532000,538000,583722,311954,10000000,0.00,0,0,2
5342,20040129,541000,541000,528000,533000,473272,249110,10000000,0.00,0,0,5
5343,20040130,533000,534000,521000,524000,430378,208261,10000000,0.00,0,0,5
5344,20040202,524000,530000,520000,530000,252921,128009,10000000,0.00,0,0,2
5345,20040203,515000,524000,514000,517000,458660,236439,10000000,0.00,0,0,5
5346,20040204,514000,517000,509000,509000,371285,190262,10000000,0.00,0,0,5
5347,20040205,505000,515000,503000,512000,364986,186347,10000000,0.00,0,0,2
5348,20040206,516000,535000,514000,527000,697507,292260,10000000,0.00,0,0,2
5349,20040209,536000,546000,535000,543000,452758,242276,10000000,0.00,0,0,2
5350,20040210,547000,550000,538000,546000,411416,223288,10000000,0.00,0,0,2
5351,20040211,550000,559000,548000,554000,608784,337335,10000000,0.00,0,0,2
5352,20040212,560000,560000,546000,549000,571000,315658,10000000,0.00,0,0,5
5353,20040213,545000,555000,542000,555000,335215,184052,10000000,0.00,0,0,2
5354,20040216,555000,566000,551000,563000,625017,270514,10000000,0.00,0,0,2
5355,20040217,561000,571000,556000,560000,364409,205257,10000000,0.00,0,0,5
5356,20040218,563000,568000,549000,549000,373082,204531,10000000,0.00,0,0,5
5357,20040219,551000,555000,545000,555000,377718,207828,10000000,0.00,0,0,2
5358,20040220,547000,554000,544000,549000,363375,198144,10000000,0.00,0,0,5
5359,20040223,545000,552000,539000,547000,381737,207630,10000000,0.00,0,0,5
5360,20040224,540000,544000,529000,531000,608511,326077,10000000,0.00,0,0,5
5361,20040225,528000,529000,522000,525000,490896,256385,10000000,0.00,0,0,5
5362,20040226,527000,532000,523000,526000,344548,181626,10000000,0.00,0,0,2
5363,20040227,520000,545000,520000,545000,419377,222641,10000000,0.00,0,0,2
5364,20040302,555000,558000,549000,554000,498670,264652,10000000,0.00,0,0,2
5365,20040303,555000,559000,552000,554000,359226,197599,10000000,0.00,0,0,3
5366,20040304,554000,569000,552000,569000,428181,241752,10000000,0.00,0,0,2
5367,20040305,571000,571000,564000,564000,428855,241218,10000000,0.00,0,0,5
5368,20040308,561000,563000,547000,549000,404777,191874,10000000,0.00,0,0,5
5369,20040309,540000,545000,535000,539000,353565,190913,10000000,0.00,0,0,5
5370,20040310,538000,542000,530000,531000,452426,241223,10000000,0.00,0,0,5
5371,20040311,529000,541000,528000,533000,922782,492362,10000000,0.00,0,0,2
5372,20040312,530000,533000,507000,524000,921331,479978,10000000,0.00,0,0,5
5373,20040315,532000,533000,525000,525000,364469,189831,10000000,0.00,0,0,2
5374,20040316,517000,528000,514000,528000,394146,204942,10000000,0.00,0,0,2
5375,20040317,534000,547000,532000,545000,423484,228129,10000000,0.00,0,0,2
5376,20040318,548000,548000,537000,544000,440752,234637,10000000,0.00,0,0,5
5377,20040319,541000,555000,540000,555000,341101,178668,10000000,0.00,0,0,2
5378,20040322,550000,554000,541000,544000,400081,218818,10000000,0.00,0,0,5
5379,20040323,535000,544000,532000,541000,382156,205494,10000000,0.00,0,0,5
5380,20040324,540000,545000,535000,542000,420804,227358,10000000,0.00,0,0,2
5381,20040325,545000,547000,531000,535000,468804,251558,10000000,0.00,0,0,5
5382,20040326,547000,554000,543000,545000,854116,450117,10000000,0.00,0,0,2
5383,20040329,549000,561000,548000,555000,481426,264533,10000000,0.00,0,0,2
5384,20040330,562000,565000,557000,560000,402826,221748,10000000,0.00,0,0,2
5385,20040331,568000,572000,563000,572000,597861,334174,10000000,0.00,0,0,2
5386,20040401,570000,575000,568000,575000,395780,221021,10000000,0.00,0,0,2
5387,20040402,578000,579000,565000,565000,410563,234748,10000000,0.00,0,0,5
5388,20040406,584000,595000,582000,595000,833831,481400,10000000,0.00,0,0,2
5389,20040407,595000,607000,591000,600000,544137,326181,10000000,0.00,0,0,2
5390,20040408,605000,605000,597000,605000,428071,257529,10000000,0.00,0,0,2
5391,20040409,599000,600000,590000,595000,321363,189686,10000000,0.00,0,0,5
5392,20040412,595000,614000,594000,610000,435900,263533,10000000,0.00,0,0,2
5393,20040413,615000,622000,612000,616000,605118,344516,10000000,0.00,0,0,2
5394,20040414,616000,616000,608000,615000,804183,493269,10000000,0.00,0,0,5
5395,20040416,610000,610000,592000,594000,1106913,657335,10000000,0.00,0,0,5
5396,20040419,595000,599000,591000,599000,774293,441348,10000000,0.00,0,0,2
5397,20040420,607000,615000,599000,615000,683283,393618,10000000,0.00,0,0,2
5398,20040421,613000,627000,608000,625000,865964,532680,10000000,0.00,0,0,2
5399,20040422,625000,631000,617000,620000,738484,453366,10000000,0.00,0,0,5
5400,20040423,625000,637000,622000,637000,720217,444871,10000000,0.00,0,0,2
5401,20040426,637000,638000,626000,626000,561874,352523,10000000,0.00,0,0,5
5402,20040427,626000,629000,615000,618000,702086,435424,10000000,0.00,0,0,5
5403,20040428,618000,619000,601000,602000,795390,468967,10000000,0.00,0,0,5
5404,20040429,585000,590000,572000,576000,1216802,702859,10000000,0.00,0,0,5
5405,20040430,560000,571000,549000,557000,1382599,764437,10000000,0.00,0,0,5
5406,20040503,557000,561000,546000,556000,764935,419950,10000000,0.00,0,0,5
5407,20040504,556000,564000,550000,555000,951100,525595,10000000,0.00,0,0,5
5408,20040506,548000,550000,526000,528000,1161899,600618,10000000,0.00,0,0,5
5409,20040507,525000,540000,518000,540000,914973,476716,10000000,0.00,0,0,2
5410,20040510,530000,534000,492000,509000,1015597,516415,10000000,0.00,0,0,5
5411,20040511,509000,516000,499000,501000,1053296,518997,10000000,0.00,0,0,5
5412,20040512,515000,530000,511000,525000,905499,469112,10000000,0.00,0,0,2
5413,20040513,520000,525000,507000,507000,772133,396016,90000000,0.00,0,0,5
5414,20040514,511000,516000,485500,491500,1077128,538204,10000000,0.00,0,0,5
5415,20040517,488000,492000,458000,458000,1093093,489799,90000000,0.00,0,0,5
5416,20040518,450500,478000,448000,473500,1087083,491953,90000000,0.00,0,0,2
5417,20040519,479000,506000,478500,500000,829377,408678,90000000,0.00,0,0,2
5418,20040520,496000,509000,487000,494500,830837,413397,0,0.00,0,0,5
5419,20040521,499500,502000,493500,502000,449980,224359,268435456,0.00,0,0,2
5420,20040524,514000,515000,506000,511000,399931,204272,0,0.00,0,0,2
5421,20040525,502000,503000,491500,492000,542560,268632,0,0.00,0,0,5
5422,20040527,511000,513000,505000,506000,560753,285582,0,0.00,0,0,2
5423,20040528,516000,520000,510000,520000,510303,263200,0,0.00,0,0,2
5424,20040531,517000,518000,499500,506000,477512,241957,0,0.00,0,0,5
5425,20040601,508000,517000,506000,515000,310043,158850,0,0.00,0,0,2
5426,20040602,510000,511000,499000,502000,515988,259751,268435456,0.00,0,0,5
5427,20040603,503000,507000,473500,473500,1020033,498224,0,0.00,0,0,5
5428,20040604,475000,481500,467000,481000,679272,323002,0,0.00,0,0,2
5429,20040607,492000,497000,488500,496000,566203,279497,0,0.00,0,0,2
5430,20040608,505000,507000,496000,498000,413647,207498,0,0.00,0,0,2
5431,20040609,504000,505000,480500,483000,577082,283413,0,0.00,0,0,5
5432,20040610,475000,479000,465000,468000,1118674,525676,0,0.00,0,0,5
5433,20040611,468000,468500,433000,436500,1442295,643951,268435456,0.00,0,0,5
5434,20040614,430000,444000,426500,428500,929633,404887,268435456,0.00,0,0,5
5435,20040615,430000,438500,421000,438500,794498,342672,0,0.00,0,0,2
5436,20040616,440000,451500,434500,436000,748944,331991,0,0.00,0,0,5
5437,20040617,439500,442000,429000,442000,737159,321439,268435456,0.00,0,0,2
5438,20040618,435000,444000,428000,435500,524323,228400,0,0.00,0,0,5
5439,20040621,440000,449000,437000,446000,602878,268360,0,0.00,0,0,2
5440,20040622,442000,444500,435500,444000,428963,188293,0,0.00,0,0,5
5441,20040623,450000,454000,443500,449000,571102,256711,0,0.00,0,0,2
5442,20040624,462000,472500,459000,469500,723754,337084,0,0.00,0,0,2
5443,20040625,474500,483000,471500,482000,607260,289995,0,0.00,0,0,2
5444,20040628,480000,480000,464500,468000,537068,252033,0,0.00,0,0,5
5445,20040629,460000,473500,458000,471000,461056,214868,65536,0.00,0,0,2
5446,20040630,474500,479500,469500,477000,519841,246997,0,0.00,0,0,2
5447,20040701,476000,477500,464500,465000,512358,240696,268435456,0.00,0,0,5
5448,20040702,455000,455000,441000,444000,717982,320668,0,0.00,0,0,5
5449,20040705,444000,446500,433500,443000,550043,241320,0,0.00,0,0,5
5450,20040706,436500,446500,436500,441000,457163,202113,268435456,0.00,0,0,5
5451,20040707,425000,437000,420000,437000,750052,321040,0,0.00,0,0,5
5452,20040708,427000,432000,419500,420000,1106829,469508,0,0.00,0,0,5
5453,20040709,418000,425500,417500,424000,775613,327476,268435456,0.00,0,0,2
5454,20040712,426000,429500,422000,423000,667768,283964,0,0.00,0,0,5
5455,20040713,426500,433500,422000,433500,515481,220707,0,0.00,0,0,2
5456,20040714,429500,432500,416500,418000,609056,258596,0,0.00,0,0,5
5457,20040715,416000,419000,399500,408500,1145554,466862,0,0.00,0,0,5
5458,20040716,404000,423000,399500,423000,961775,396277,0,0.00,0,0,2
5459,20040719,415000,427500,414000,426500,482588,203565,268435456,0.00,0,0,2
5460,20040720,419000,423000,417000,417000,404989,169868,0,0.00,0,0,5
5461,20040721,426500,431500,425000,429500,474890,203434,0,0.00,0,0,2
5462,20040722,417500,418500,413500,417500,622068,258847,0,0.00,0,0,5
5463,20040723,417000,421500,415500,418000,391026,163532,0,0.00,0,0,2
5464,20040726,410000,420500,410000,418000,327744,136281,0,0.00,0,0,3
5465,20040727,414000,421000,410000,420000,416817,173042,0,0.00,0,0,2
5466,20040728,427000,429500,421000,423000,469084,199779,0,0.00,0,0,2
5467,20040729,415500,418000,410000,411000,358967,148286,0,0.00,0,0,5
5468,20040730,416500,419500,414000,417000,390078,162544,0,0.00,0,0,2
5469,20040802,417500,417500,408000,408000,447638,183883,0,0.00,0,0,5
5470,20040803,410000,415000,409000,413000,287373,118489,0,0.00,0,0,2
5471,20040804,405500,413000,403000,413000,375988,153072,0,0.00,0,0,3
5472,20040805,413000,423500,410500,423000,431818,180610,0,0.00,0,0,2
5473,20040806,415000,426000,414000,419500,358431,150744,268435456,0.00,0,0,5
5474,20040809,408000,419000,408000,419000,506802,209711,0,0.00,0,0,5
5475,20040810,417000,425500,416500,424000,376410,158558,268435456,0.00,0,0,2
5476,20040811,428000,430500,425500,425500,368387,157755,0,0.00,0,0,2
5477,20040812,423000,431000,421500,431000,569759,243733,0,0.00,0,0,2
5478,20040813,431000,440000,426000,438000,496574,215532,0,0.00,0,0,2
5479,20040816,436000,438000,426500,430000,361485,155667,0,0.00,0,0,5
5480,20040817,435000,436000,425500,425500,287150,123500,0,0.00,0,0,5
5481,20040818,429500,432000,422500,430000,415044,177753,0,0.00,0,0,2
5482,20040819,434500,442000,434000,441500,559471,245982,0,0.00,0,0,2
5483,20040820,439500,439500,433500,434000,326266,142248,0,0.00,0,0,5
5484,20040823,437000,439500,431000,438000,435439,189766,0,0.00,0,0,2
5485,20040824,439000,447000,434500,445000,405015,178871,0,0.00,0,0,2
5486,20040825,446000,453000,443000,451000,457356,205204,268435456,0.00,0,0,2
5487,20040826,455000,459000,453500,456000,497112,226960,0,0.00,0,0,2
5488,20040827,456000,460000,454000,458500,402941,184303,0,0.00,0,0,2
5489,20040830,458500,462500,455500,458000,241630,110819,0,0.00,0,0,5
5490,20040831,451000,454000,446500,451000,468386,210713,0,0.00,0,0,5
5491,20040901,451000,457000,447500,453000,377377,170833,268435456,0.00,0,0,2
5492,20040902,452000,456000,448000,452000,352113,158863,268435456,0.00,0,0,5
5493,20040903,446000,448000,436500,436500,647732,285548,0,0.00,0,0,5
5494,20040906,435000,436500,428500,433500,473691,204665,0,0.00,0,0,5
5495,20040907,434000,437000,432000,434000,264463,114994,0,0.00,0,0,2
5496,20040908,434000,440000,433500,433500,345375,150873,0,0.00,0,0,5
5497,20040909,433500,440000,431000,439000,642054,280165,0,0.00,0,0,2
5498,20040910,442000,459500,438000,457500,875749,393978,0,0.00,0,0,2
5499,20040913,463500,475000,462000,475000,793351,372524,268435456,0.00,0,0,2
5500,20040914,487000,488000,481000,483500,811288,393161,268435456,0.00,0,0,2
5501,20040915,477500,485000,477000,478000,497374,238945,0,0.00,0,0,5
5502,20040916,471000,486000,469000,480000,587680,281828,268435456,0.00,0,0,2
5503,20040917,480000,482000,468500,469500,688965,327597,268435456,0.00,0,0,5
5504,20040920,468500,476500,467000,469000,469603,221629,268435456,0.00,0,0,5
5505,20040921,473000,474500,469000,474000,354370,167376,0,0.00,0,0,2
5506,20040922,475000,479000,462500,462500,392799,184691,0,0.00,0,0,5
5507,20040923,458000,460000,454500,460000,475166,217560,0,0.00,0,0,5
5508,20040924,456000,461500,454000,459000,346485,158915,0,0.00,0,0,5
5509,20040930,453000,459000,453000,458000,532078,242783,0,0.00,0,0,5
5510,20041001,458000,463500,456000,461000,530609,244063,268435456,0.00,0,0,2
5511,20041004,471000,490000,471000,490000,636619,306613,0,0.00,0,0,2
5512,20041005,493000,493000,484000,488000,463306,226393,268435456,0.00,0,0,5
5513,20041006,489500,501000,485000,494500,723015,357062,0,0.00,0,0,2
5514,20041007,491000,494500,482000,488000,362921,176484,268435456,0.00,0,0,5
5515,20041008,483000,487500,474500,476500,836061,402392,0,0.00,0,0,5
5516,20041011,470500,472500,465500,466500,768317,360023,0,0.00,0,0,5
5517,20041012,464000,464000,446000,446000,1061701,481848,268435456,0.00,0,0,5
5518,20041013,447000,451000,446500,449000,727849,326761,0,0.00,0,0,2
5519,20041014,448000,448000,437000,444000,1017089,450807,0,0.00,0,0,5
5520,20041015,441000,446500,436500,437000,1293901,569340,0,0.00,0,0,5
5521,20041018,432000,436000,428000,432500,742560,320505,0,0.00,0,0,5
5522,20041019,440000,443500,436000,438500,528292,232162,0,0.00,0,0,2
5523,20041020,431000,439000,427500,428500,498320,215515,0,0.00,0,0,5
5524,20041021,428500,436000,427500,429000,583366,251476,0,0.00,0,0,2
5525,20041022,435000,441500,434000,437500,465858,203979,0,0.00,0,0,2
5526,20041025,433000,433000,424500,428000,630626,270667,268435456,0.00,0,0,5
5527,20041026,429500,433500,429000,430000,274872,118191,0,0.00,0,0,2
5528,20041027,433500,435000,424500,429000,531995,228520,0,0.00,0,0,5
5529,20041028,441000,442500,434000,439500,453529,198633,0,0.00,0,0,2
5530,20041029,438000,440000,432500,439500,535245,234363,0,0.00,0,0,3
5531,20041101,437500,441000,433000,439500,227882,99574,268435456,0.00,0,0,3
5532,20041102,436000,443000,436000,440000,329018,144925,0,0.00,0,0,2
5533,20041103,442000,455000,441000,455000,504366,226542,0,0.00,0,0,2
5534,20041104,456000,456500,448000,448000,601677,271639,0,0.00,0,0,5
5535,20041105,452000,454000,449500,452500,641179,289735,268435456,0.00,0,0,2
5536,20041108,458500,458500,440000,440000,422837,188807,0,0.00,0,0,5
5537,20041109,434500,437500,430000,431000,535503,232438,0,0.00,0,0,5
5538,20041110,432000,439000,432000,439000,366057,159893,0,0.00,0,0,2
5539,20041111,439000,443000,435500,437000,610884,267892,0,0.00,0,0,5
5540,20041112,449000,451000,443500,448500,454098,203712,0,0.00,0,0,2
5541,20041115,453000,460000,452500,456500,380686,174140,0,0.00,0,0,2
5542,20041116,459000,460000,455000,455500,495098,226407,0,0.00,0,0,5
5543,20041117,456000,462500,455500,461500,439562,202123,0,0.00,0,0,2
5544,20041118,465000,469500,460000,463500,588572,273224,0,0.00,0,0,2
5545,20041119,460000,466000,449500,454000,445179,203114,0,0.00,0,0,5
5546,20041122,442000,445500,436500,440000,691533,304364,268435456,0.00,0,0,5
5547,20041123,445000,445500,438000,441000,464291,204631,0,0.00,0,0,2
5548,20041124,438000,442000,434000,439500,463002,203267,0,0.00,0,0,5
5549,20041125,440000,444500,438000,441000,443705,195776,0,0.00,0,0,2
5550,20041126,438500,446000,431500,433000,535018,234387,0,0.00,0,0,5
5551,20041129,429000,431000,423500,426000,625415,267224,0,0.00,0,0,5
5552,20041130,427000,435000,425500,434500,614068,264523,0,0.00,0,0,2
5553,20041201,428500,430500,424500,429000,433472,185148,268435456,0.00,0,0,5
5554,20041202,436000,438000,427000,428500,519975,224059,0,0.00,0,0,5
5555,20041203,433000,434000,423000,426000,692020,296656,0,0.00,0,0,5
5556,20041206,425000,425000,418000,418000,393351,165380,0,0.00,0,0,5
5557,20041207,414500,418500,410500,411000,535599,221910,0,0.00,0,0,5
5558,20041208,405500,419500,403000,419500,544378,223799,0,0.00,0,0,2
5559,20041209,417000,420500,410000,413000,801717,331754,0,0.00,0,0,5
5560,20041210,411000,412000,404500,406000,517691,210539,0,0.00,0,0,5
5561,20041213,400000,403500,399000,402000,490546,196911,0,0.00,0,0,5
5562,20041214,402000,413500,402000,412500,553669,225948,0,0.00,0,0,2
5563,20041215,418000,428500,418000,428500,669601,284480,0,0.00,0,0,2
5564,20041216,433500,444000,432000,440000,861837,378107,0,0.00,0,0,2
5565,20041217,441000,444500,435500,444000,450291,198963,0,0.00,0,0,2
5566,20041220,437000,446000,437000,445000,347023,153393,0,0.00,0,0,2
5567,20041221,446000,447000,440000,446000,299601,133116,0,0.00,0,0,2
5568,20041222,448500,449500,442000,442500,314704,140000,0,0.00,0,0,5
5569,20041223,445000,446000,432000,434500,317565,138456,0,0.00,0,0,5
5570,20041224,434500,435000,430000,433000,318328,137781,0,0.00,0,0,5
5571,20041227,433000,437500,431500,437500,235473,102309,0,0.00,0,0,2
5572,20041228,436000,438000,431500,436000,272727,118576,0,0.00,0,0,5
5573,20041229,434000,444500,433500,444500,342186,150001,0,0.00,0,0,2
5574,20041230,443000,451000,443000,450500,345360,154849,0,0.00,0,0,2
5575,20050103,452500,453000,446000,451000,218558,98305,0,0.00,0,0,2
5576,20050104,450000,451000,446000,447000,280347,125744,0,0.00,0,0,5
5577,20050105,440000,443000,436500,443000,467322,205385,0,0.00,0,0,5
5578,20050106,439000,445500,435000,435000,343063,150977,0,0.00,0,0,5
5579,20050107,441000,441500,435500,440500,272369,119516,268435456,0.00,0,0,2
